Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Marko Dmitrović,SRB,GK,Sevilla,31,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Danilho Doekhi,NED,DF,Union Berlin,25,1998,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jeremy Doku,BEL,"FW,MF",Manchester City,21,2002,3.4,1,12,6,50.0,3.55,1.78,0.08,0.17,16.5,0,0,0,1.3,1.3,0.11,-0.3,-0.3
Gianluigi Donnarumma,ITA,GK,Paris S-G,24,1999,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nene Dorgeles,MLI,"FW,MF",RB Salzburg,20,2002,1.5,0,5,2,40.0,3.26,1.30,0.00,0.00,16.6,0,0,0,1.1,1.1,0.22,-1.1,-1.1
Aleksandar Dragović,AUT,DF,Red Star,32,1991,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,12.9,0,0,0,0.6,0.6,0.31,-0.6,-0.6
Martin Dúbravka,SVK,GK,Newcastle Utd,34,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Denzel Dumfries,NED,DF,Inter,27,1996,3.6,0,7,2,28.6,1.97,0.56,0.00,0.00,12.3,0,0,0,0.9,0.9,0.13,-0.9,-0.9
Ederson,BRA,GK,Manchester City,29,1993,7.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jorge Eduardo Sánchez,MEX,DF,Porto,25,1997,2.1,0,2,1,50.0,0.97,0.49,0.00,0.00,11.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,0.2,1,2,1,50.0,11.25,5.63,0.50,1.00,23.2,0,0,0,0.1,0.1,0.06,+0.9,+0.9
Chidera Ejuke,NGA,FW,Antwerp,25,1998,1.7,0,3,0,0.0,1.78,0.00,0.00,,24.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Jurgen Ekkelenkamp,NED,MF,Antwerp,23,2000,3.0,0,1,0,0.0,0.33,0.00,0.00,,11.8,0,0,0,0.2,0.2,0.15,-0.2,-0.2
Meschak Elia,COD,"FW,MF",Young Boys,25,1997,5.5,2,7,3,42.9,1.27,0.54,0.29,0.67,20.6,0,0,0,0.7,0.7,0.10,+1.3,+1.3
Elif Elmas,MKD,MF,RB Leipzig,23,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Elif Elmas,MKD,"FW,MF",Napoli,23,1999,1.6,0,2,0,0.0,1.22,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mohamed Elneny,EGY,MF,Arsenal,31,1992,0.7,0,1,0,0.0,1.45,0.00,0.00,,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Aritz Elustondo,ESP,DF,Real Sociedad,29,1994,1.9,0,2,0,0.0,1.05,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mohamed Elyounoussi,NOR,"FW,MF",FC Copenhagen,28,1994,7.6,3,17,7,41.2,2.24,0.92,0.18,0.43,14.0,0,0,0,2.1,2.1,0.13,+0.9,+0.9
Youssef En-Nesyri,MAR,FW,Sevilla,26,1997,5.7,2,10,5,50.0,1.76,0.88,0.20,0.40,13.0,0,0,0,1.8,1.8,0.18,+0.2,+0.2
Luis Enrique Palma,HON,FW,Celtic,23,2000,3.0,2,5,4,80.0,1.69,1.35,0.20,0.25,22.5,0,1,1,1.1,0.3,0.05,+0.9,+0.7
Christian Eriksen,DEN,MF,Manchester Utd,31,1992,2.3,0,2,2,100.0,0.89,0.89,0.00,0.00,11.3,0,0,0,0.4,0.4,0.18,-0.4,-0.4
Stephen Eustáquio,CAN,MF,Porto,26,1996,5.9,1,7,4,57.1,1.18,0.68,0.14,0.25,17.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Evanilson,BRA,FW,Porto,23,1999,5.4,4,13,6,46.2,2.40,1.11,0.23,0.50,16.3,0,1,1,1.7,1.0,0.07,+2.3,+2.0
Jonny Evans,NIR,DF,Manchester Utd,35,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rasmus Falk,DEN,MF,FC Copenhagen,31,1992,7.0,0,2,1,50.0,0.29,0.14,0.00,0.00,21.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
João Félix,POR,FW,Barcelona,23,1999,4.1,3,17,7,41.2,4.15,1.71,0.18,0.43,15.4,0,0,0,1.6,1.6,0.09,+1.4,+1.4
Bruno Fernandes,POR,"MF,FW",Manchester Utd,28,1994,6.0,2,14,3,21.4,2.33,0.50,0.07,0.33,23.4,2,1,1,1.6,0.9,0.06,+0.4,+0.1
Roger Fernandes,GNB,FW,Braga,17,2005,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Carlos Fernández,ESP,FW,Real Sociedad,27,1996,0.8,0,1,0,0.0,1.32,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Fernando,BRA,FW,RB Salzburg,24,1999,0.4,0,3,1,33.3,7.50,2.50,0.00,0.00,18.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Fernando,BRA,MF,Sevilla,36,1987,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alessandro Florenzi,ITA,DF,Milan,32,1991,1.8,0,1,0,0.0,0.57,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Phil Foden,ENG,"FW,MF",Manchester City,23,2000,7.6,5,33,12,36.4,4.36,1.59,0.15,0.42,18.7,2,0,0,3.3,3.3,0.10,+1.7,+1.7
Diogo Fonseca,POR,DF,Braga,21,2002,0.2,0,1,0,0.0,5.00,0.00,0.00,,4.6,0,0,0,0.4,0.4,0.35,-0.4,-0.4
José Fonte,POR,DF,Braga,39,1983,4.0,0,3,0,0.0,0.75,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3
James Forrest,SCO,FW,Celtic,32,1991,1.0,0,1,0,0.0,0.96,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Emil Forsberg,SWE,"MF,FW",RB Leipzig,31,1991,4.5,1,9,1,11.1,2.00,0.22,0.11,1.00,22.4,2,0,0,0.8,0.8,0.09,+0.2,+0.2
Amankwah Forson,GHA,"MF,FW",RB Salzburg,20,2002,0.8,0,3,0,0.0,3.97,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Héctor Fort,ESP,DF,Barcelona,16,2006,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mitchel Frame,SCO,FW,Celtic,17,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
André Franco,POR,"MF,FW",Porto,25,1998,2.6,0,5,2,40.0,1.91,0.76,0.00,0.00,15.7,0,0,0,0.7,0.7,0.15,-0.7,-0.7
Przemysław Frankowski,POL,DF,Lens,28,1995,5.9,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0
Davide Frattesi,ITA,MF,Inter,23,1999,5.0,1,10,2,20.0,1.99,0.40,0.10,0.50,12.1,0,0,0,0.9,0.9,0.09,+0.1,+0.1
Victor Froholdt,DEN,MF,FC Copenhagen,17,2006,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Angelo Fulgini,FRA,MF,Lens,26,1996,3.2,2,7,4,57.1,2.17,1.24,0.29,0.50,18.6,2,0,0,1.4,1.4,0.20,+0.6,+0.6
Niclas Füllkrug,GER,FW,Dortmund,30,1993,11.5,3,35,11,31.4,3.04,0.96,0.09,0.27,14.1,0,0,0,5.4,5.4,0.15,-2.4,-2.4
Kyogo Furuhashi,JPN,FW,Celtic,28,1995,5.0,2,10,5,50.0,2.01,1.01,0.20,0.40,15.1,0,0,0,1.5,1.5,0.15,+0.5,+0.5
Gianluca Gaetano,ITA,MF,Napoli,23,2000,0.2,0,1,0,0.0,4.09,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0
Javi Galán,ESP,DF,Atlético Madrid,28,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Javi Galán,ESP,DF,Real Sociedad,28,1994,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Galeno,BRA,"MF,FW",Porto,25,1997,7.2,5,16,11,68.8,2.22,1.53,0.31,0.45,16.7,0,0,0,2.9,2.9,0.19,+2.1,+2.1
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,1.3,0,7,1,14.3,5.48,0.78,0.00,0.00,16.7,1,0,0,0.8,0.8,0.11,-0.8,-0.8
Fran Garcia,ESP,DF,Real Madrid,23,1999,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ulisses Garcia,SUI,DF,Young Boys,27,1996,5.6,0,8,2,25.0,1.43,0.36,0.00,0.00,23.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,19,2004,3.3,1,8,3,37.5,2.39,0.90,0.13,0.33,14.7,0,0,0,1.3,1.3,0.16,-0.3,-0.3
Gavi,ESP,MF,Barcelona,18,2004,2.5,1,3,2,66.7,1.19,0.80,0.33,0.50,10.2,0,0,0,0.5,0.5,0.15,+0.5,+0.5
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,6.6,0,0,0,0.4,0.4,0.20,-0.4,-0.4
Mario Gila,ESP,DF,Lazio,22,2000,3.9,0,3,2,66.7,0.77,0.51,0.00,0.00,11.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Santiago Giménez,MEX,FW,Feyenoord,22,2001,3.9,2,11,6,54.5,2.85,1.56,0.18,0.33,15.4,0,0,0,2.3,2.3,0.21,-0.3,-0.3
Olivier Giroud,FRA,FW,Milan,36,1986,5.7,1,12,6,50.0,2.12,1.06,0.08,0.17,13.2,0,0,1,2.6,1.8,0.15,-1.6,-0.8
Jamie Gittens,ENG,FW,Dortmund,18,2004,2.3,1,8,1,12.5,3.51,0.44,0.13,1.00,20.1,0,0,0,0.5,0.5,0.07,+0.5,+0.5
Omri Glazer,ISR,GK,Red Star,27,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oscar Gloukh,ISR,"MF,FW",RB Salzburg,19,2004,5.3,2,7,4,57.1,1.32,0.76,0.29,0.50,17.7,1,0,0,1.2,1.2,0.18,+0.8,+0.8
Serge Gnabry,GER,FW,Bayern Munich,28,1995,2.2,2,4,2,50.0,1.80,0.90,0.50,1.00,13.7,0,0,0,0.7,0.7,0.18,+1.3,+1.3
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,3.2,0,2,2,100.0,0.63,0.63,0.00,0.00,13.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Sergio Gómez,ESP,"DF,FW",Manchester City,22,2000,2.2,0,4,0,0.0,1.86,0.00,0.00,,19.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Victor Gomez,ESP,DF,Braga,23,2000,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Diogo Gonçalves,POR,MF,FC Copenhagen,26,1997,5.9,2,11,3,27.3,1.87,0.51,0.09,0.33,24.1,1,1,1,1.9,1.1,0.10,+0.1,-0.1
Nicolás González,ESP,MF,Porto,21,2002,2.5,0,2,0,0.0,0.81,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Anthony Gordon,ENG,FW,Newcastle Utd,22,2001,4.9,0,6,2,33.3,1.24,0.41,0.00,0.00,15.7,0,0,0,0.6,0.6,0.10,-0.6,-0.6
Leon Goretzka,GER,"MF,DF",Bayern Munich,28,1995,8.5,0,9,0,0.0,1.06,0.00,0.00,,15.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,4.9,1,5,1,20.0,1.02,0.20,0.20,1.00,12.2,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Lucas Gourna-Douath,FRA,MF,RB Salzburg,19,2003,4.4,0,1,0,0.0,0.23,0.00,0.00,,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Tiago Gouveia,POR,FW,Benfica,22,2001,0.3,0,1,1,100.0,2.90,2.90,0.00,0.00,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Kamil Grabara,POL,GK,FC Copenhagen,24,1999,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonathan Gradit,FRA,DF,Lens,30,1992,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Grealish,ENG,"FW,MF",Manchester City,27,1995,5.9,0,13,5,38.5,2.21,0.85,0.00,0.00,15.7,0,0,0,1.1,1.1,0.09,-1.1,-1.1
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,32,1991,9.1,6,21,9,42.9,2.31,0.99,0.29,0.67,12.8,0,0,1,4.2,3.3,0.16,+1.8,+2.7
Marko Grujić,SRB,MF,Porto,27,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nemanja Gudelj,SRB,DF,Sevilla,31,1991,6.0,2,4,3,75.0,0.67,0.50,0.50,0.67,16.5,0,0,0,0.4,0.4,0.11,+1.6,+1.6
Gonçalo Guedes,POR,FW,Benfica,26,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mattéo Guendouzi,FRA,MF,Lazio,24,1999,5.5,0,6,1,16.7,1.09,0.18,0.00,0.00,17.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Raphaël Guerreiro,POR,"DF,FW",Bayern Munich,29,1993,4.3,0,6,0,0.0,1.40,0.00,0.00,,18.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Morgan Guilavogui,GUI,"FW,MF",Lens,25,1998,0.8,0,3,1,33.3,3.86,1.29,0.00,0.00,10.5,0,0,0,0.6,0.6,0.19,-0.6,-0.6
Bruno Guimarães,BRA,MF,Newcastle Utd,25,1997,6.0,0,3,3,100.0,0.50,0.50,0.00,0.00,14.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Marc Guiu,ESP,FW,Barcelona,17,2006,0.4,1,2,1,50.0,5.14,2.57,0.50,1.00,7.5,0,0,0,0.4,0.4,0.18,+0.6,+0.6
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
İlkay Gündoğan,GER,MF,Barcelona,32,1990,9.3,0,15,4,26.7,1.61,0.43,0.00,0.00,21.5,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Joško Gvardiol,CRO,DF,Manchester City,21,2002,6.3,1,2,1,50.0,0.32,0.16,0.50,1.00,17.6,0,0,0,0.1,0.1,0.06,+0.9,+0.9
Erling Haaland,NOR,FW,Manchester City,23,2000,8.6,6,41,20,48.8,4.76,2.32,0.10,0.20,11.5,0,2,2,7.0,5.4,0.13,-1.0,-1.4
Janik Haberer,GER,MF,Union Berlin,29,1994,4.0,0,4,1,25.0,1.01,0.25,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Amadou Haidara,MLI,"MF,DF",RB Leipzig,25,1998,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Massadio Haïdara,MLI,DF,Lens,30,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Achraf Hakimi,MAR,DF,Paris S-G,24,1998,10.9,1,17,3,17.6,1.56,0.28,0.06,0.33,21.8,1,0,0,1.0,1.0,0.06,0.0,0.0
Lewis Hall,ENG,DF,Newcastle Utd,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sébastien Haller,CIV,"FW,MF",Dortmund,29,1994,0.7,1,1,1,100.0,1.41,1.41,1.00,1.00,12.6,0,0,0,0.3,0.3,0.31,+0.7,+0.7
Micah Hamilton,ENG,FW,Manchester City,19,2003,1.2,1,3,1,33.3,2.52,0.84,0.33,1.00,14.5,0,0,0,0.2,0.2,0.07,+0.8,+0.8
Dávid Hancko,SVK,DF,Feyenoord,25,1997,6.0,1,7,2,28.6,1.17,0.33,0.14,0.50,13.5,1,0,0,1.3,1.2,0.22,-0.3,-0.2
Joe Hart,ENG,GK,Celtic,36,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,6.0,0,4,0,0.0,0.67,0.00,0.00,,22.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Reo Hatate,JPN,MF,Celtic,25,1997,1.5,0,3,2,66.7,2.01,1.34,0.00,0.00,24.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Kai Havertz,GER,"MF,FW",Arsenal,24,1999,9.2,1,11,3,27.3,1.19,0.33,0.09,0.33,11.9,0,0,0,1.0,1.0,0.09,0.0,0.0
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,26,1997,5.5,0,5,2,40.0,0.92,0.37,0.00,0.00,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Mario Hermoso,ESP,DF,Atlético Madrid,28,1995,9.1,1,4,1,25.0,0.44,0.11,0.25,1.00,27.7,0,0,0,0.1,0.1,0.03,+0.9,+0.9
Lucas Hernández,FRA,DF,Paris S-G,27,1996,9.3,1,4,1,25.0,0.43,0.11,0.25,1.00,16.9,0,0,0,0.7,0.7,0.16,+0.3,+0.3
Theo Hernández,FRA,DF,Milan,25,1997,6.0,0,9,2,22.2,1.50,0.33,0.00,0.00,23.7,1,0,0,0.8,0.8,0.08,-0.8,-0.8
André Horta,POR,MF,Braga,26,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ricardo Horta,POR,"FW,MF",Braga,28,1994,5.6,0,17,6,35.3,3.06,1.08,0.00,0.00,19.6,0,0,0,1.2,1.2,0.07,-1.2,-1.2
Mats Hummels,GER,DF,Dortmund,34,1988,13.0,1,10,1,10.0,0.77,0.08,0.10,1.00,13.2,0,0,0,0.9,0.9,0.09,+0.1,+0.1
Oh Hyeon-gyu,KOR,"FW,MF",Celtic,22,2001,1.2,0,3,1,33.3,2.60,0.87,0.00,0.00,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Elseid Hysaj,ALB,DF,Lazio,29,1994,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yang Hyunjun,KOR,FW,Celtic,21,2002,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oscar Højlund,DEN,MF,FC Copenhagen,18,2005,0.5,0,1,0,0.0,1.91,0.00,0.00,,6.9,0,0,0,0.2,0.2,0.24,-0.2,-0.2
Rasmus Højlund,DEN,FW,Manchester Utd,20,2003,5.4,5,11,6,54.5,2.04,1.11,0.45,0.83,9.6,0,0,0,3.5,3.5,0.32,+1.5,+1.5
Mauro Icardi,ARG,FW,Galatasaray,30,1993,5.8,2,19,5,26.3,3.30,0.87,0.05,0.20,14.7,0,1,2,4.1,2.6,0.14,-2.1,-1.6
George Ilenikhena,FRA,FW,Antwerp,16,2006,1.7,1,2,1,50.0,1.15,0.57,0.50,1.00,13.7,0,0,0,0.8,0.8,0.39,+0.2,+0.2
Ciro Immobile,ITA,FW,Lazio,33,1990,5.6,4,9,4,44.4,1.61,0.72,0.33,0.75,11.8,0,1,1,3.1,2.3,0.25,+0.9,+0.7
Hwang In-beom,KOR,MF,Red Star,26,1996,5.9,1,13,4,30.8,2.21,0.68,0.08,0.25,22.3,0,0,0,0.9,0.9,0.07,+0.1,+0.1
Alexander Isak,SWE,FW,Newcastle Utd,23,1999,3.5,1,6,3,50.0,1.73,0.87,0.17,0.33,14.5,0,0,0,1.4,1.4,0.24,-0.4,-0.4
Gustav Isaksen,DEN,FW,Lazio,22,2001,2.7,0,8,3,37.5,2.94,1.10,0.00,0.00,16.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Cedric Itten,SUI,FW,Young Boys,26,1996,3.1,1,7,4,57.1,2.27,1.29,0.00,0.00,17.7,0,1,1,1.3,0.5,0.07,-0.3,-0.5
Mirko Ivanić,MNE,MF,Red Star,29,1993,4.1,0,7,1,14.3,1.69,0.24,0.00,0.00,16.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Luka Ivanušec,CRO,"FW,MF",Feyenoord,24,1998,2.3,0,3,0,0.0,1.32,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Tomoki Iwata,JPN,"MF,FW",Celtic,26,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Paul Jaeckel,GER,DF,Union Berlin,25,1998,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alireza Jahanbakhsh,IRN,"FW,DF",Feyenoord,29,1993,0.8,1,3,2,66.7,3.65,2.43,0.33,0.50,16.4,1,0,0,0.3,0.3,0.08,+0.7,+0.7
Ivan Jaime Pajuelo,ESP,MF,Porto,22,2000,1.0,0,1,1,100.0,0.99,0.99,0.00,0.00,27.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Saidy Janko,GAM,DF,Young Boys,27,1995,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vincent Janssen,NED,FW,Antwerp,29,1994,4.5,1,12,3,25.0,2.64,0.66,0.08,0.33,16.6,0,0,0,1.0,1.0,0.08,0.0,0.0
Elias Jelert,DEN,DF,FC Copenhagen,20,2003,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Jesus,BRA,FW,Arsenal,26,1997,4.5,4,15,8,53.3,3.33,1.77,0.27,0.50,11.7,0,0,0,2.1,2.1,0.14,+1.9,+1.9
Juan Jesus,BRA,DF,Napoli,32,1991,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joelinton,BRA,"MF,FW",Newcastle Utd,26,1996,3.7,1,7,3,42.9,1.89,0.81,0.14,0.33,16.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Alistair Johnston,CAN,DF,Celtic,24,1998,6.0,0,1,0,0.0,0.17,0.00,0.00,,14.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Michael Johnston,IRL,FW,Celtic,24,1999,1.1,0,2,1,50.0,1.86,0.93,0.00,0.00,23.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Frenkie de Jong,NED,MF,Barcelona,26,1997,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luuk de Jong,NED,FW,PSV Eindhoven,32,1990,7.0,3,21,5,23.8,3.01,0.72,0.05,0.20,12.1,0,2,2,3.8,2.2,0.10,-0.8,-1.2
Joan Jordán,ESP,MF,Sevilla,29,1994,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jorginho,ITA,MF,Arsenal,31,1991,5.9,1,1,0,0.0,0.17,0.00,0.00,,35.3,0,1,1,0.8,0.0,0.02,+0.2,0.0
Joselu,ESP,FW,Real Madrid,33,1990,3.1,5,30,9,30.0,9.57,2.87,0.17,0.56,10.1,0,0,0,5.4,5.4,0.18,-0.4,-0.4
Luka Jović,SRB,"FW,MF",Milan,25,1997,0.4,0,5,1,20.0,14.06,2.81,0.00,0.00,13.5,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,24,1999,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Hamed Junior Traorè,CIV,MF,Napoli,23,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vinicius Júnior,BRA,FW,Real Madrid,23,2000,10.0,6,29,12,41.4,2.91,1.20,0.17,0.42,15.7,0,1,1,4.5,3.7,0.13,+1.5,+1.3
Josip Juranović,CRO,DF,Union Berlin,27,1995,4.6,0,4,0,0.0,0.87,0.00,0.00,,28.1,2,0,0,0.2,0.2,0.05,-0.2,-0.2
David Jurásek,CZE,"MF,DF",Benfica,22,2000,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Uroš Kabić,SRB,DF,Red Star,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pierre Kalulu,FRA,DF,Milan,23,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daichi Kamada,JPN,MF,Lazio,26,1996,2.9,0,4,2,50.0,1.40,0.70,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dijon Kameri,AUT,MF,RB Salzburg,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Kampl,SVN,MF,RB Leipzig,32,1990,3.1,0,2,1,50.0,0.64,0.32,0.00,0.00,19.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Harry Kane,ENG,FW,Bayern Munich,30,1993,11.8,8,33,13,39.4,2.80,1.10,0.15,0.38,18.3,2,3,3,6.7,4.3,0.13,+1.3,+0.7
Lee Kang-in,KOR,"MF,FW",Paris S-G,22,2001,3.8,1,12,4,33.3,3.14,1.05,0.08,0.25,18.2,0,0,0,1.2,1.2,0.10,-0.2,-0.2
Guélor Kanga,GAB,MF,Red Star,32,1990,1.6,0,3,1,33.3,1.84,0.61,0.00,0.00,31.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Kings Kangwa,ZAM,MF,Red Star,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kazımcan Karataş,TUR,DF,Galatasaray,20,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oleksii Kashchuk,UKR,FW,Shakhtar,23,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aleksandar Katai,SRB,"MF,FW",Red Star,32,1991,0.9,1,6,2,33.3,6.84,2.28,0.17,0.50,12.6,0,0,0,0.4,0.4,0.06,+0.6,+0.6
Mandela Keita,BEL,MF,Antwerp,21,2002,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Kelsy,VEN,FW,Shakhtar,19,2004,1.5,1,2,1,50.0,1.34,0.67,0.50,1.00,9.6,0,0,0,0.2,0.2,0.12,+0.8,+0.8
Aljoscha Kemlein,GER,MF,Union Berlin,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gyrano Kerk,SUR,FW,Antwerp,27,1995,2.3,0,3,1,33.3,1.31,0.44,0.00,0.00,8.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
