Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Kyogo Furuhashi,JPN,FW,Celtic,28,1995,5.0,0,0,0,1,5,1,1,1,0,0,0,0,3,0,4,0.0
Gianluca Gaetano,ITA,MF,Napoli,23,2000,0.2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,100.0
Javi Galán,ESP,DF,Atlético Madrid,28,1994,0.8,1,0,0,2,2,0,2,4,2,0,0,0,5,1,2,33.3
Javi Galán,ESP,DF,Real Sociedad,28,1994,2.0,0,0,0,4,4,0,3,6,4,0,0,0,11,0,1,0.0
Galeno,BRA,"MF,FW",Porto,25,1997,7.2,0,0,0,6,16,1,9,8,5,0,0,0,38,2,4,33.3
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,1.3,0,0,0,1,1,4,1,0,0,0,0,0,7,6,3,66.7
Fran Garcia,ESP,DF,Real Madrid,23,1999,2.1,0,0,0,0,1,0,10,1,1,0,0,0,10,1,1,50.0
Ulisses Garcia,SUI,DF,Young Boys,27,1996,5.6,1,0,0,6,3,1,38,4,9,0,0,0,44,5,4,55.6
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,19,2004,3.3,0,0,0,2,11,1,5,5,4,0,0,0,19,0,3,0.0
Gavi,ESP,MF,Barcelona,18,2004,2.5,3,1,1,8,3,0,1,1,2,0,0,0,13,1,2,33.3
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,6.0,1,0,0,7,3,1,3,5,9,0,0,1,39,1,1,50.0
Mario Gila,ESP,DF,Lazio,22,2000,3.9,0,0,0,4,1,0,0,4,8,0,0,0,21,6,5,54.5
Santiago Giménez,MEX,FW,Feyenoord,22,2001,3.9,1,0,0,4,4,4,1,1,0,0,0,1,2,3,6,33.3
Olivier Giroud,FRA,FW,Milan,36,1986,5.7,1,0,0,6,10,3,0,0,1,0,0,0,9,13,6,68.4
Jamie Gittens,ENG,FW,Dortmund,18,2004,2.3,0,0,0,2,6,0,1,1,1,1,0,0,6,0,0,
Omri Glazer,ISR,GK,Red Star,27,1996,6.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0
Oscar Gloukh,ISR,"MF,FW",RB Salzburg,19,2004,5.3,1,0,0,5,2,1,13,2,3,0,0,0,30,0,5,0.0
Serge Gnabry,GER,FW,Bayern Munich,28,1995,2.2,0,0,0,0,1,1,2,0,1,0,0,0,10,1,1,50.0
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,3.2,1,0,0,4,3,0,2,1,6,0,0,0,24,2,4,33.3
Sergio Gómez,ESP,"DF,FW",Manchester City,22,2000,2.2,0,0,0,1,0,0,12,1,2,0,0,0,11,3,1,75.0
Victor Gomez,ESP,DF,Braga,23,2000,3.5,1,0,0,4,3,0,17,3,6,0,0,0,17,1,4,20.0
Diogo Gonçalves,POR,MF,FC Copenhagen,26,1997,5.9,1,0,0,6,5,0,19,6,7,0,0,0,31,1,8,11.1
Nicolás González,ESP,MF,Porto,21,2002,2.5,1,0,0,6,6,0,0,2,4,0,0,0,9,5,4,55.6
Anthony Gordon,ENG,FW,Newcastle Utd,22,2001,4.9,1,0,0,4,15,0,3,2,8,0,0,0,14,2,3,40.0
Leon Goretzka,GER,"MF,DF",Bayern Munich,28,1995,8.5,2,0,0,12,5,1,0,19,9,0,0,0,50,8,9,47.1
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,4.9,1,0,0,8,2,0,13,3,3,0,0,0,25,11,2,84.6
Lucas Gourna-Douath,FRA,MF,RB Salzburg,19,2003,4.4,3,0,0,14,5,0,2,12,8,0,1,0,32,8,8,50.0
Tiago Gouveia,POR,FW,Benfica,22,2001,0.3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,
Kamil Grabara,POL,GK,FC Copenhagen,24,1999,8.0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0
Jonathan Gradit,FRA,DF,Lens,30,1992,5.7,1,0,0,7,7,0,1,8,12,0,0,0,31,19,6,76.0
Jack Grealish,ENG,"FW,MF",Manchester City,27,1995,5.9,1,0,0,4,18,0,17,2,2,0,0,0,18,2,1,66.7
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,32,1991,9.1,1,0,0,7,9,0,49,6,9,0,0,0,37,9,9,50.0
Marko Grujić,SRB,MF,Porto,27,1996,0.6,0,0,0,3,0,0,0,0,1,0,0,0,3,6,5,54.5
Nemanja Gudelj,SRB,DF,Sevilla,31,1991,6.0,1,0,0,8,2,1,0,4,7,0,0,1,22,8,7,53.3
Gonçalo Guedes,POR,FW,Benfica,26,1996,0.3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,
Mattéo Guendouzi,FRA,MF,Lazio,24,1999,5.5,2,0,0,4,10,0,6,5,6,0,0,0,24,2,8,20.0
Raphaël Guerreiro,POR,"DF,FW",Bayern Munich,29,1993,4.3,0,0,0,2,3,0,10,4,2,0,0,0,15,1,0,100.0
Morgan Guilavogui,GUI,"FW,MF",Lens,25,1998,0.8,2,1,1,4,1,0,2,0,0,0,0,0,3,1,4,20.0
Bruno Guimarães,BRA,MF,Newcastle Utd,25,1997,6.0,2,0,0,6,15,0,3,6,11,0,0,0,49,2,5,28.6
Marc Guiu,ESP,FW,Barcelona,17,2006,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
İlkay Gündoğan,GER,MF,Barcelona,32,1990,9.3,1,0,0,6,9,1,42,6,5,0,0,0,42,3,3,50.0
Joško Gvardiol,CRO,DF,Manchester City,21,2002,6.3,1,0,0,8,2,1,2,8,6,0,0,0,31,8,8,50.0
Erling Haaland,NOR,FW,Manchester City,23,2000,8.6,0,0,0,4,4,1,1,0,2,0,0,0,8,11,2,84.6
Janik Haberer,GER,MF,Union Berlin,29,1994,4.0,1,0,0,6,5,0,2,1,2,0,0,0,16,8,3,72.7
Amadou Haidara,MLI,"MF,DF",RB Leipzig,25,1998,3.0,0,0,0,7,2,0,1,2,3,0,0,0,19,3,3,50.0
Massadio Haïdara,MLI,DF,Lens,30,1992,1.3,2,0,0,4,2,0,5,2,2,0,0,0,6,3,0,100.0
Achraf Hakimi,MAR,DF,Paris S-G,24,1998,10.9,4,0,0,16,11,0,34,12,14,0,0,0,78,10,15,40.0
Lewis Hall,ENG,DF,Newcastle Utd,18,2004,0.5,1,0,0,1,0,0,1,0,1,0,0,0,1,1,2,33.3
Sébastien Haller,CIV,"FW,MF",Dortmund,29,1994,0.7,0,0,0,2,2,1,0,1,0,0,0,0,2,3,2,60.0
Micah Hamilton,ENG,FW,Manchester City,19,2003,1.2,0,0,0,1,1,2,0,1,1,1,0,0,3,1,1,50.0
Dávid Hancko,SVK,DF,Feyenoord,25,1997,6.0,0,0,0,1,2,0,0,5,2,0,0,0,46,4,2,66.7
Joe Hart,ENG,GK,Celtic,36,1987,6.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,6.0,1,0,0,7,1,0,15,7,14,0,0,0,26,4,3,57.1
Reo Hatate,JPN,MF,Celtic,25,1997,1.5,0,0,0,0,2,1,0,0,0,0,0,0,6,0,0,
Kai Havertz,GER,"MF,FW",Arsenal,24,1999,9.2,2,0,0,24,14,5,4,3,5,0,0,0,27,26,21,55.3
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,26,1997,5.5,2,0,0,5,6,1,10,3,14,0,0,1,36,2,7,22.2
Mario Hermoso,ESP,DF,Atlético Madrid,28,1995,9.1,3,0,0,10,3,0,17,6,6,0,0,1,43,7,6,53.8
Lucas Hernández,FRA,DF,Paris S-G,27,1996,9.3,2,0,0,11,14,0,8,3,10,0,0,0,44,7,12,36.8
Theo Hernández,FRA,DF,Milan,25,1997,6.0,0,0,0,3,9,0,16,5,5,0,0,0,27,5,2,71.4
André Horta,POR,MF,Braga,26,1996,0.4,0,0,0,2,0,0,7,0,3,0,0,0,2,0,0,
Ricardo Horta,POR,"FW,MF",Braga,28,1994,5.6,1,0,0,1,8,0,14,3,4,0,0,0,21,0,2,0.0
Mats Hummels,GER,DF,Dortmund,34,1988,13.0,4,0,0,13,5,3,1,25,29,0,1,1,81,21,9,70.0
Oh Hyeon-gyu,KOR,"FW,MF",Celtic,22,2001,1.2,0,0,0,4,7,1,1,0,0,0,0,0,2,4,2,66.7
Elseid Hysaj,ALB,DF,Lazio,29,1994,3.8,0,0,0,2,1,0,1,2,3,0,0,0,16,2,1,66.7
Yang Hyunjun,KOR,FW,Celtic,21,2002,2.3,1,0,0,3,4,0,2,3,3,0,0,0,5,3,2,60.0
Oscar Højlund,DEN,MF,FC Copenhagen,18,2005,0.5,0,0,0,2,0,0,0,0,2,0,0,0,6,0,1,0.0
Rasmus Højlund,DEN,FW,Manchester Utd,20,2003,5.4,0,0,0,8,6,1,2,1,0,0,0,0,8,9,8,52.9
Mauro Icardi,ARG,FW,Galatasaray,30,1993,5.8,0,0,0,4,3,6,2,0,2,1,0,0,7,16,14,53.3
George Ilenikhena,FRA,FW,Antwerp,16,2006,1.7,0,0,0,0,2,0,0,0,0,0,0,0,2,1,10,9.1
Ciro Immobile,ITA,FW,Lazio,33,1990,5.6,1,0,0,4,4,5,2,1,1,0,0,0,11,6,10,37.5
Hwang In-beom,KOR,MF,Red Star,26,1996,5.9,2,0,0,9,5,0,28,5,10,0,0,0,43,4,6,40.0
Alexander Isak,SWE,FW,Newcastle Utd,23,1999,3.5,0,0,0,3,5,1,0,0,0,0,0,0,9,3,6,33.3
Gustav Isaksen,DEN,FW,Lazio,22,2001,2.7,0,0,0,2,5,1,6,2,0,1,0,0,11,3,2,60.0
Cedric Itten,SUI,FW,Young Boys,26,1996,3.1,0,0,0,6,2,0,0,0,2,0,0,0,13,8,6,57.1
Mirko Ivanić,MNE,MF,Red Star,29,1993,4.1,2,0,0,3,2,1,8,7,2,0,0,0,23,3,4,42.9
Luka Ivanušec,CRO,"FW,MF",Feyenoord,24,1998,2.3,0,0,0,1,1,2,5,1,2,0,0,0,14,0,1,0.0
Tomoki Iwata,JPN,"MF,FW",Celtic,26,1997,0.7,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,
Paul Jaeckel,GER,DF,Union Berlin,25,1998,1.9,1,0,0,2,0,0,0,4,1,0,0,0,6,3,5,37.5
Alireza Jahanbakhsh,IRN,"FW,DF",Feyenoord,29,1993,0.8,0,0,0,1,0,0,7,1,1,0,0,0,3,1,0,100.0
Ivan Jaime Pajuelo,ESP,MF,Porto,22,2000,1.0,0,0,0,0,3,0,4,0,3,0,0,0,1,0,2,0.0
Saidy Janko,GAM,DF,Young Boys,27,1995,3.6,0,0,0,5,1,0,9,1,2,0,0,0,11,3,2,60.0
Vincent Janssen,NED,FW,Antwerp,29,1994,4.5,1,0,0,5,4,7,2,0,3,0,0,0,15,3,13,18.8
Elias Jelert,DEN,DF,FC Copenhagen,20,2003,6.5,3,1,1,4,8,0,7,4,8,0,0,0,24,5,8,38.5
Gabriel Jesus,BRA,FW,Arsenal,26,1997,4.5,2,0,0,8,6,1,1,1,4,0,0,0,21,9,10,47.4
Juan Jesus,BRA,DF,Napoli,32,1991,4.8,2,0,0,12,1,0,0,4,4,0,0,0,18,10,8,55.6
Joelinton,BRA,"MF,FW",Newcastle Utd,26,1996,3.7,2,0,0,10,5,0,4,4,3,0,0,0,25,4,1,80.0
Alistair Johnston,CAN,DF,Celtic,24,1998,6.0,2,0,0,7,7,0,6,4,7,0,0,0,23,8,3,72.7
Michael Johnston,IRL,FW,Celtic,24,1999,1.1,0,0,0,0,1,0,2,1,3,0,0,0,4,0,1,0.0
Frenkie de Jong,NED,MF,Barcelona,26,1997,4.4,2,0,0,5,8,0,1,3,3,0,0,0,18,2,1,66.7
Luuk de Jong,NED,FW,PSV Eindhoven,32,1990,7.0,1,0,0,9,9,1,0,1,5,0,0,0,19,30,36,45.5
Joan Jordán,ESP,MF,Sevilla,29,1994,0.9,0,0,0,3,2,0,0,0,2,0,0,0,3,1,0,100.0
Jorginho,ITA,MF,Arsenal,31,1991,5.9,1,0,0,11,11,0,1,9,8,0,0,0,22,5,5,50.0
Joselu,ESP,FW,Real Madrid,33,1990,3.1,0,0,0,4,3,2,2,0,0,0,0,0,5,17,6,73.9
Luka Jović,SRB,"FW,MF",Milan,25,1997,0.4,1,0,0,2,1,0,0,0,0,0,0,0,2,2,0,100.0
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,24,1999,2.0,0,0,0,3,0,0,3,4,1,0,0,0,13,2,3,40.0
Hamed Junior Traorè,CIV,MF,Napoli,23,2000,1.1,1,0,0,6,0,0,1,2,0,0,0,0,9,2,2,50.0
Vinicius Júnior,BRA,FW,Real Madrid,23,2000,10.0,3,0,0,10,14,7,24,1,5,0,0,0,27,3,3,50.0
Josip Juranović,CRO,DF,Union Berlin,27,1995,4.6,1,0,0,0,3,0,23,2,1,0,0,0,27,1,1,50.0
David Jurásek,CZE,"MF,DF",Benfica,22,2000,1.4,0,0,0,0,1,1,8,1,2,0,0,0,9,0,0,
Uroš Kabić,SRB,DF,Red Star,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Pierre Kalulu,FRA,DF,Milan,23,2000,1.0,1,0,0,1,0,0,0,2,0,0,0,0,6,0,0,
Daichi Kamada,JPN,MF,Lazio,26,1996,2.9,0,0,0,5,2,0,1,1,3,0,0,0,12,1,1,50.0
Dijon Kameri,AUT,MF,RB Salzburg,19,2004,0.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Kevin Kampl,SVN,MF,RB Leipzig,32,1990,3.1,1,0,0,2,3,0,0,4,7,0,0,0,23,2,3,40.0
Harry Kane,ENG,FW,Bayern Munich,30,1993,11.8,1,0,0,14,25,4,4,1,7,0,0,0,30,23,19,54.8
Lee Kang-in,KOR,"MF,FW",Paris S-G,22,2001,3.8,1,0,0,3,10,1,26,2,4,0,0,0,19,1,6,14.3
Guélor Kanga,GAB,MF,Red Star,32,1990,1.6,1,0,0,4,8,0,7,0,2,0,0,0,9,1,0,100.0
Kings Kangwa,ZAM,MF,Red Star,24,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Kazımcan Karataş,TUR,DF,Galatasaray,20,2003,0.8,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,
Oleksii Kashchuk,UKR,FW,Shakhtar,23,2000,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Aleksandar Katai,SRB,"MF,FW",Red Star,32,1991,0.9,0,0,0,1,1,0,3,0,1,0,0,0,4,4,1,80.0
Mandela Keita,BEL,MF,Antwerp,21,2002,2.9,1,0,0,4,5,0,0,2,7,0,0,0,19,0,0,
Kevin Kelsy,VEN,FW,Shakhtar,19,2004,1.5,0,0,0,4,0,0,0,0,0,0,0,0,1,3,4,42.9
Aljoscha Kemlein,GER,MF,Union Berlin,18,2004,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Gyrano Kerk,SUR,FW,Antwerp,27,1995,2.3,1,0,0,4,1,2,5,0,3,0,1,0,8,1,5,16.7
Rani Khedira,GER,MF,Union Berlin,29,1994,3.2,2,0,0,11,0,0,0,2,4,0,0,0,18,3,3,50.0
Abdukodir Khusanov,UZB,DF,Lens,19,2004,0.3,1,0,0,3,0,0,0,0,1,0,1,0,3,0,1,0.0
Joshua Kimmich,GER,"MF,DF",Bayern Munich,28,1995,12.0,2,0,0,12,11,0,70,11,16,0,1,0,58,5,7,41.7
Jakub Kiwior,POL,DF,Arsenal,23,2000,4.2,1,0,0,6,0,0,1,2,4,0,0,0,10,5,0,100.0
Simon Kjær,DEN,DF,Milan,34,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Maurits Kjærgaard,DEN,"MF,FW",RB Salzburg,20,2003,2.3,0,0,0,3,1,0,3,1,1,0,0,0,16,0,0,
Davy Klaassen,NED,"MF,FW",Inter,30,1993,0.9,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0.0
Lukas Klostermann,GER,DF,RB Leipzig,27,1996,4.0,0,0,0,1,1,0,0,4,3,0,0,0,19,3,2,60.0
Robin Knoche,GER,DF,Union Berlin,31,1992,3.0,1,0,0,4,2,0,0,3,2,0,0,0,10,3,4,42.9
Gregor Kobel,SUI,GK,Dortmund,25,1997,12.0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,0,100.0
Sekou Koita,MLI,FW,RB Salzburg,23,1999,0.8,1,0,0,1,0,2,0,0,2,0,0,0,2,0,1,0.0
Orkun Kökçü,TUR,MF,Benfica,22,2000,2.9,0,0,0,2,5,0,8,0,2,0,0,0,20,1,3,25.0
Koke,ESP,MF,Atlético Madrid,31,1992,8.6,2,0,0,7,8,0,5,3,11,0,0,0,47,1,10,9.1
Randal Kolo Muani,FRA,"FW,MF",Paris S-G,24,1998,5.2,1,0,0,9,8,2,1,1,3,0,0,0,11,6,5,54.5
Karim Konaté,CIV,"FW,MF",RB Salzburg,19,2004,2.6,0,0,0,7,3,2,2,3,2,0,0,0,8,2,12,14.3
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,2.8,3,0,0,5,2,1,6,6,5,0,0,0,14,0,2,0.0
Ilias Kostis,GRE,FW,Atlético Madrid,20,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jules Koundé,FRA,DF,Barcelona,24,1998,8.0,1,0,0,6,7,0,5,10,7,0,0,0,37,22,11,66.7
Mateo Kovačić,CRO,MF,Manchester City,29,1994,4.8,0,0,0,1,11,1,0,5,2,0,0,0,16,1,3,25.0
Alex Král,CZE,MF,Union Berlin,25,1998,2.8,0,0,0,4,2,0,2,2,4,0,0,0,15,4,2,66.7
Jean-Philippe Krasso,CIV,"FW,MF",Red Star,26,1997,1.2,1,0,0,2,1,0,1,1,2,0,0,0,2,5,2,71.4
Frans Krätzig,GER,DF,Bayern Munich,20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Toni Kroos,GER,MF,Real Madrid,33,1990,9.5,2,0,0,5,10,1,45,12,12,0,0,0,61,1,1,50.0
Rade Krunić,BIH,"MF,DF",Milan,29,1993,2.3,2,0,0,2,3,0,6,3,2,0,0,0,13,2,0,100.0
Dmytro Kryskiv,UKR,"MF,FW",Shakhtar,22,2000,4.3,1,0,0,7,4,0,0,1,3,0,0,0,28,3,6,33.3
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,22,2001,6.2,2,0,0,8,7,2,41,2,3,0,0,0,22,1,5,16.7
Khvicha Kvaratskhelia,GEO,FW,Napoli,22,2001,7.4,0,0,0,8,14,0,25,4,5,0,0,0,23,5,4,55.6
Gustaf Lagerbielke,SWE,DF,Celtic,23,2000,0.9,2,1,1,2,0,0,0,2,0,0,1,0,6,3,0,100.0
Aïssa Laïdouni,TUN,MF,Union Berlin,26,1996,3.1,1,0,0,4,9,0,8,1,5,0,0,0,22,0,0,
Konrad Laimer,AUT,"MF,DF",Bayern Munich,26,1997,8.6,2,0,0,23,7,0,6,8,22,0,0,0,42,4,5,44.4
Érik Lamela,ARG,"FW,MF",Sevilla,31,1992,2.1,1,0,0,4,1,1,4,2,3,0,0,0,16,1,3,25.0
Senne Lammens,BEL,GK,Antwerp,21,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Noa Lang,NED,FW,PSV Eindhoven,24,1999,1.8,0,0,0,0,3,0,8,1,0,0,0,0,8,1,0,100.0
Jordan Larsson,SWE,"FW,MF",FC Copenhagen,26,1997,1.2,0,0,0,5,0,1,0,1,0,0,0,0,1,4,3,57.1
Jamaal Lascelles,ENG,DF,Newcastle Utd,29,1993,5.0,0,0,0,7,2,0,0,0,5,0,0,0,21,17,7,70.8
Sandro Lauper,SUI,MF,Young Boys,26,1996,3.1,3,1,1,5,0,0,0,2,2,0,1,0,19,1,1,50.0
Manuel Lazzari,ITA,DF,Lazio,29,1993,4.7,0,0,0,4,7,0,10,5,7,0,0,0,25,1,1,50.0
Robin Le Normand,ESP,DF,Real Sociedad,26,1996,6.4,2,0,0,11,6,0,0,11,5,0,0,0,17,17,15,53.1
Rafael Leão,POR,FW,Milan,24,1999,4.9,1,0,0,3,12,1,9,2,1,0,0,0,18,6,6,50.0
Diogo Leite,POR,DF,Union Berlin,24,1999,6.0,1,0,0,13,5,0,3,5,5,0,1,0,35,12,16,42.9
Stav Lemkin,ISR,DF,Shakhtar,20,2003,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Christopher Lenz,GER,DF,RB Leipzig,28,1994,1.0,1,0,0,1,0,0,2,0,6,0,0,0,4,0,1,0.0
Lukas Lerager,DEN,MF,FC Copenhagen,30,1993,6.0,4,1,1,12,4,2,2,8,8,0,1,0,21,16,22,42.1
Robert Lewandowski,POL,FW,Barcelona,34,1988,8.2,1,0,0,7,14,5,1,0,5,0,0,0,23,25,25,50.0
Rico Lewis,ENG,"MF,DF",Manchester City,18,2004,6.1,0,0,0,5,10,0,2,3,5,0,0,0,23,0,2,0.0
Matthijs de Ligt,NED,DF,Bayern Munich,23,1999,5.2,0,0,0,4,5,0,1,3,6,0,0,0,17,10,4,71.4
Victor Lindelöf,SWE,DF,Manchester Utd,29,1994,3.3,0,0,0,0,2,0,0,1,0,0,0,0,9,11,2,84.6
Jesper Lindstrøm,DEN,FW,Napoli,23,2000,0.7,0,0,0,0,2,0,2,0,3,0,0,0,4,0,0,
Ondřej Lingr,CZE,"FW,MF",Feyenoord,24,1998,0.8,0,0,0,1,0,1,1,0,0,0,0,0,4,1,1,50.0
Samuel Lino,BRA,DF,Atlético Madrid,23,1999,5.6,3,0,0,6,8,2,7,2,10,0,0,0,30,1,6,14.3
Valentino Livramento,ENG,"DF,FW",Newcastle Utd,20,2002,3.0,0,0,0,1,5,0,2,1,6,0,1,0,18,3,1,75.0
Marcos Llorente,ESP,"MF,DF",Atlético Madrid,28,1995,7.2,1,0,0,3,6,1,19,3,9,0,0,0,32,2,5,28.6
Danny Loader,ENG,"MF,FW",Porto,22,2000,0.2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0.0
Stanislav Lobotka,SVK,MF,Napoli,28,1994,7.5,0,0,0,8,7,0,0,10,5,0,0,0,40,2,4,33.3
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,3.6,0,0,0,4,9,0,6,0,3,0,0,0,15,6,2,75.0
Sean Longstaff,ENG,MF,Newcastle Utd,25,1997,3.9,0,0,0,6,4,0,4,2,3,0,0,0,26,1,0,100.0
Rony Lopes,POR,FW,Braga,27,1995,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
Fermin López,ESP,MF,Barcelona,20,2003,3.1,2,0,0,6,6,1,2,2,7,0,0,0,21,3,4,42.9
Marcos López,PER,DF,Feyenoord,23,1999,0.5,1,0,0,2,0,0,0,1,0,0,1,0,4,0,0,
Hirving Lozano,MEX,FW,PSV Eindhoven,28,1995,4.2,4,0,0,9,7,5,19,2,4,0,0,0,20,4,4,50.0
Vladimir Lučić,SRB,"DF,FW",Red Star,21,2002,2.3,1,0,0,3,3,1,5,1,2,0,0,0,17,2,3,40.0
Florentino Luís,POR,MF,Benfica,23,1999,1.2,1,0,0,2,0,0,0,3,2,0,0,0,5,0,0,
Castello Lukeba,FRA,DF,RB Leipzig,20,2002,6.9,1,0,0,5,4,0,0,16,3,0,0,0,30,7,4,63.6
Dodi Lukebakio,BEL,FW,Sevilla,25,1997,2.7,0,0,0,4,4,0,7,1,2,0,0,0,12,0,1,0.0
Valdemar Lund,DEN,DF,FC Copenhagen,20,2003,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
Andriy Lunin,UKR,GK,Real Madrid,24,1999,8.3,0,0,0,0,2,0,0,0,0,0,0,0,8,3,0,100.0
Fabian Lustenberger,SUI,DF,Young Boys,35,1988,1.0,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1,0.0
Ian Maatsen,NED,DF,Dortmund,21,2002,7.0,3,0,0,4,4,0,17,12,11,0,0,0,38,3,7,30.0
Deiver Machado,COL,DF,Lens,29,1993,4.1,1,0,0,4,15,1,8,2,7,0,0,0,16,5,6,45.5
Daizen Maeda,JPN,FW,Celtic,25,1997,3.1,1,1,0,6,4,4,4,3,1,0,0,0,16,4,3,57.1
Gabriel Magalhães,BRA,DF,Arsenal,25,1997,10.3,0,0,0,13,6,2,0,3,7,0,0,0,46,16,14,53.3
Harry Maguire,ENG,DF,Manchester Utd,30,1993,3.4,1,0,0,6,1,0,0,4,1,0,1,0,13,16,2,88.9
Jon Magunacelaya,ESP,MF,Real Sociedad,23,2000,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Mike Maignan,FRA,GK,Milan,28,1995,5.9,1,0,0,0,3,0,0,0,0,0,0,0,6,2,0,100.0
Kobbie Mainoo,ENG,MF,Manchester Utd,18,2005,0.5,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,
Donyell Malen,NED,FW,Dortmund,24,1999,5.1,0,0,0,2,10,1,5,0,1,0,0,0,20,2,1,66.7
Darian Males,SUI,MF,Young Boys,22,2001,1.9,1,0,0,3,5,0,5,1,2,0,0,0,7,2,0,100.0
Reinildo Mandava,MOZ,DF,Atlético Madrid,29,1994,0.3,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,
José María Giménez,URU,DF,Atlético Madrid,28,1995,5.3,2,0,0,7,2,0,0,5,1,0,0,0,18,12,17,41.4
Mariano,DOM,"MF,FW",Sevilla,29,1993,0.7,1,0,0,2,0,0,0,0,1,0,0,0,3,2,1,66.7
Adrián Marín,ESP,DF,Braga,26,1997,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
João Mário,POR,"FW,MF",Benfica,30,1993,3.6,1,0,0,4,4,0,5,2,1,0,0,0,27,2,2,50.0
João Mário Lopes,POR,DF,Porto,23,2000,6.6,2,0,0,6,14,0,16,2,15,0,0,0,28,4,6,40.0
Marquinhos,BRA,DF,Paris S-G,29,1994,10.0,2,0,0,7,5,0,1,12,7,0,0,0,47,18,16,52.9
Anthony Martial,FRA,"FW,DF",Manchester Utd,27,1995,0.6,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2,0.0
Gabriel Martinelli,BRA,FW,Arsenal,22,2001,5.3,0,0,0,8,6,0,19,2,2,0,0,0,25,3,3,50.0
Iñigo Martínez,ESP,DF,Barcelona,32,1991,3.5,2,0,0,5,2,0,2,3,1,0,0,0,9,6,4,60.0
Lautaro Martínez,ARG,FW,Inter,25,1997,5.9,2,0,0,7,11,1,2,1,1,0,0,0,19,12,12,50.0
Lisandro Martínez,ARG,DF,Manchester Utd,25,1998,1.0,1,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0.0
Toni Martínez,ESP,FW,Porto,26,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0
Adam Marušić,MNE,DF,Lazio,30,1992,5.7,1,0,0,4,3,0,6,8,8,0,0,0,22,2,0,100.0
Matheus,BRA,GK,Braga,31,1992,6.0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,100.0
Magnus Mattsson,DEN,MF,FC Copenhagen,24,1999,1.3,1,0,0,3,0,0,7,0,4,0,0,0,4,0,3,0.0
Mykola Matviyenko,UKR,DF,Shakhtar,27,1996,5.0,0,0,0,2,3,0,2,2,5,0,0,0,17,4,1,80.0
