Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Amankwah Forson,GHA,"MF,FW",RB Salzburg,20,2002,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Héctor Fort,ESP,DF,Barcelona,16,2006,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mitchel Frame,SCO,FW,Celtic,17,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
André Franco,POR,"MF,FW",Porto,25,1998,2.6,7,2.68,5,1,0,1,0,0,1,0.38,0,0,0,1,0,0
Przemysław Frankowski,POL,DF,Lens,28,1995,5.9,16,2.73,13,2,1,0,0,0,2,0.34,2,0,0,0,0,0
Davide Frattesi,ITA,MF,Inter,23,1999,5.0,15,3.20,10,0,0,2,3,0,3,0.64,1,0,0,1,1,0
Victor Froholdt,DEN,MF,FC Copenhagen,17,2006,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Angelo Fulgini,FRA,MF,Lens,26,1996,3.2,12,3.72,5,5,0,1,1,0,0,0.00,0,0,0,0,0,0
Niclas Füllkrug,GER,FW,Dortmund,30,1993,11.5,32,2.78,28,0,1,3,0,0,8,0.69,6,0,1,1,0,0
Kyogo Furuhashi,JPN,FW,Celtic,28,1995,5.0,7,1.41,4,0,0,2,1,0,2,0.40,1,0,0,1,0,0
Gianluca Gaetano,ITA,MF,Napoli,23,2000,0.2,3,12.27,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javi Galán,ESP,DF,Atlético Madrid,28,1994,0.8,2,2.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javi Galán,ESP,DF,Real Sociedad,28,1994,2.0,4,2.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Galeno,BRA,"MF,FW",Porto,25,1997,7.2,25,3.63,13,2,3,2,3,2,6,0.87,2,0,1,1,0,2
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,1.3,5,3.88,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Fran Garcia,ESP,DF,Real Madrid,23,1999,2.1,6,2.86,6,0,0,0,0,0,2,0.95,2,0,0,0,0,0
Ulisses Garcia,SUI,DF,Young Boys,27,1996,5.6,25,4.48,16,3,3,3,0,0,2,0.36,1,0,0,1,0,0
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,19,2004,3.3,8,2.39,3,0,1,2,2,0,2,0.60,0,0,0,1,1,0
Gavi,ESP,MF,Barcelona,18,2004,2.5,3,1.19,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,6.0,6,1.00,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Mario Gila,ESP,DF,Lazio,22,2000,3.9,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Santiago Giménez,MEX,FW,Feyenoord,22,2001,3.9,8,2.07,3,0,1,2,2,0,1,0.26,1,0,0,0,0,0
Olivier Giroud,FRA,FW,Milan,36,1986,5.7,7,1.24,4,0,0,2,1,0,2,0.35,1,0,0,1,0,0
Jamie Gittens,ENG,FW,Dortmund,18,2004,2.3,9,3.95,5,0,2,0,2,0,1,0.44,0,0,0,0,1,0
Omri Glazer,ISR,GK,Red Star,27,1996,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Oscar Gloukh,ISR,"MF,FW",RB Salzburg,19,2004,5.3,17,3.21,14,0,0,2,0,1,1,0.19,1,0,0,0,0,0
Serge Gnabry,GER,FW,Bayern Munich,28,1995,2.2,3,1.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,3.2,1,0.32,1,0,0,0,0,0,1,0.32,1,0,0,0,0,0
Sergio Gómez,ESP,"DF,FW",Manchester City,22,2000,2.2,10,4.64,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Gomez,ESP,DF,Braga,23,2000,3.5,14,4.04,13,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Diogo Gonçalves,POR,MF,FC Copenhagen,26,1997,5.9,13,2.21,8,2,1,2,0,0,2,0.34,2,0,0,0,0,0
Nicolás González,ESP,MF,Porto,21,2002,2.5,6,2.43,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Gordon,ENG,FW,Newcastle Utd,22,2001,4.9,11,2.27,7,0,0,1,3,0,1,0.21,1,0,0,0,0,0
Leon Goretzka,GER,"MF,DF",Bayern Munich,28,1995,8.5,24,2.84,18,1,0,3,0,2,3,0.35,3,0,0,0,0,0
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,4.9,6,1.23,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Lucas Gourna-Douath,FRA,MF,RB Salzburg,19,2003,4.4,13,2.93,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Tiago Gouveia,POR,FW,Benfica,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kamil Grabara,POL,GK,FC Copenhagen,24,1999,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonathan Gradit,FRA,DF,Lens,30,1992,5.7,5,0.88,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jack Grealish,ENG,"FW,MF",Manchester City,27,1995,5.9,35,5.94,23,3,2,3,4,0,5,0.85,3,0,0,1,1,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,32,1991,9.1,49,5.38,34,12,1,1,1,0,4,0.44,3,0,0,1,0,0
Marko Grujić,SRB,MF,Porto,27,1996,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nemanja Gudelj,SRB,DF,Sevilla,31,1991,6.0,4,0.67,3,0,0,0,0,1,1,0.17,1,0,0,0,0,0
Gonçalo Guedes,POR,FW,Benfica,26,1996,0.3,2,6.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattéo Guendouzi,FRA,MF,Lazio,24,1999,5.5,13,2.36,10,0,0,1,1,1,1,0.18,1,0,0,0,0,0
Raphaël Guerreiro,POR,"DF,FW",Bayern Munich,29,1993,4.3,8,1.86,7,0,0,1,0,0,2,0.47,1,0,0,1,0,0
Morgan Guilavogui,GUI,"FW,MF",Lens,25,1998,0.8,5,6.43,2,0,0,2,1,0,0,0.00,0,0,0,0,0,0
Bruno Guimarães,BRA,MF,Newcastle Utd,25,1997,6.0,18,3.00,16,0,0,0,2,0,1,0.17,1,0,0,0,0,0
Marc Guiu,ESP,FW,Barcelona,17,2006,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
İlkay Gündoğan,GER,MF,Barcelona,32,1990,9.3,41,4.41,27,11,2,1,0,0,7,0.75,4,2,0,1,0,0
Joško Gvardiol,CRO,DF,Manchester City,21,2002,6.3,19,3.17,18,0,1,0,0,0,3,0.50,3,0,0,0,0,0
Erling Haaland,NOR,FW,Manchester City,23,2000,8.6,18,2.09,12,0,2,3,1,0,2,0.23,2,0,0,0,0,0
Janik Haberer,GER,MF,Union Berlin,29,1994,4.0,9,2.28,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Amadou Haidara,MLI,"MF,DF",RB Leipzig,25,1998,3.0,9,3.05,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Massadio Haïdara,MLI,DF,Lens,30,1992,1.3,2,1.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Achraf Hakimi,MAR,DF,Paris S-G,24,1998,10.9,51,4.68,44,0,3,3,0,1,2,0.18,1,0,1,0,0,0
Lewis Hall,ENG,DF,Newcastle Utd,18,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sébastien Haller,CIV,"FW,MF",Dortmund,29,1994,0.7,1,1.41,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Micah Hamilton,ENG,FW,Manchester City,19,2003,1.2,2,1.68,1,0,0,0,1,0,1,0.84,0,0,0,0,1,0
Dávid Hancko,SVK,DF,Feyenoord,25,1997,6.0,8,1.33,7,0,0,1,0,0,1,0.17,0,0,0,1,0,0
Joe Hart,ENG,GK,Celtic,36,1987,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,6.0,18,3.00,16,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Reo Hatate,JPN,MF,Celtic,25,1997,1.5,5,3.36,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Kai Havertz,GER,"MF,FW",Arsenal,24,1999,9.2,16,1.80,14,1,1,0,0,0,1,0.11,1,0,0,0,0,0
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,26,1997,5.5,17,3.12,15,0,0,0,1,1,3,0.55,2,0,0,0,0,1
Mario Hermoso,ESP,DF,Atlético Madrid,28,1995,9.1,10,1.14,10,0,0,0,0,0,2,0.23,2,0,0,0,0,0
Lucas Hernández,FRA,DF,Paris S-G,27,1996,9.3,10,1.07,8,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Theo Hernández,FRA,DF,Milan,25,1997,6.0,15,2.50,11,1,1,1,1,0,1,0.17,1,0,0,0,0,0
André Horta,POR,MF,Braga,26,1996,0.4,4,10.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ricardo Horta,POR,"FW,MF",Braga,28,1994,5.6,24,4.32,15,1,1,3,2,2,4,0.72,2,0,0,1,0,1
Mats Hummels,GER,DF,Dortmund,34,1988,13.0,9,0.69,8,0,0,1,0,0,1,0.08,1,0,0,0,0,0
Oh Hyeon-gyu,KOR,"FW,MF",Celtic,22,2001,1.2,2,1.73,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Elseid Hysaj,ALB,DF,Lazio,29,1994,3.8,2,0.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yang Hyunjun,KOR,FW,Celtic,21,2002,2.3,3,1.29,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Oscar Højlund,DEN,MF,FC Copenhagen,18,2005,0.5,2,3.75,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Rasmus Højlund,DEN,FW,Manchester Utd,20,2003,5.4,10,1.86,7,0,2,1,0,0,1,0.19,1,0,0,0,0,0
Mauro Icardi,ARG,FW,Galatasaray,30,1993,5.8,15,2.61,11,0,0,3,1,0,2,0.35,1,0,0,0,1,0
George Ilenikhena,FRA,FW,Antwerp,16,2006,1.7,3,1.72,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ciro Immobile,ITA,FW,Lazio,33,1990,5.6,11,1.97,7,0,4,0,0,0,2,0.36,0,0,2,0,0,0
Hwang In-beom,KOR,MF,Red Star,26,1996,5.9,28,4.75,17,6,1,3,0,1,3,0.51,2,1,0,0,0,0
Alexander Isak,SWE,FW,Newcastle Utd,23,1999,3.5,5,1.44,3,0,1,1,0,0,1,0.29,0,0,0,1,0,0
Gustav Isaksen,DEN,FW,Lazio,22,2001,2.7,13,4.78,9,0,1,2,1,0,5,1.84,2,0,0,2,1,0
Cedric Itten,SUI,FW,Young Boys,26,1996,3.1,2,0.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mirko Ivanić,MNE,MF,Red Star,29,1993,4.1,11,2.65,9,0,0,2,0,0,1,0.24,1,0,0,0,0,0
Luka Ivanušec,CRO,"FW,MF",Feyenoord,24,1998,2.3,4,1.76,3,1,0,0,0,0,2,0.88,1,1,0,0,0,0
Tomoki Iwata,JPN,"MF,FW",Celtic,26,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paul Jaeckel,GER,DF,Union Berlin,25,1998,1.9,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alireza Jahanbakhsh,IRN,"FW,DF",Feyenoord,29,1993,0.8,4,4.86,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ivan Jaime Pajuelo,ESP,MF,Porto,22,2000,1.0,4,3.96,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Saidy Janko,GAM,DF,Young Boys,27,1995,3.6,5,1.39,2,2,1,0,0,0,0,0.00,0,0,0,0,0,0
Vincent Janssen,NED,FW,Antwerp,29,1994,4.5,7,1.54,3,0,1,2,1,0,1,0.22,0,0,0,1,0,0
Elias Jelert,DEN,DF,FC Copenhagen,20,2003,6.5,8,1.23,7,1,0,0,0,0,1,0.15,1,0,0,0,0,0
Gabriel Jesus,BRA,FW,Arsenal,26,1997,4.5,14,3.35,10,0,3,1,0,0,6,1.44,4,0,2,0,0,0
Juan Jesus,BRA,DF,Napoli,32,1991,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joelinton,BRA,"MF,FW",Newcastle Utd,26,1996,3.7,11,2.96,9,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Alistair Johnston,CAN,DF,Celtic,24,1998,6.0,5,0.83,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Michael Johnston,IRL,FW,Celtic,24,1999,1.1,3,2.78,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Frenkie de Jong,NED,MF,Barcelona,26,1997,4.4,9,2.07,9,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Luuk de Jong,NED,FW,PSV Eindhoven,32,1990,7.0,18,2.58,15,0,0,1,2,0,1,0.14,0,0,0,1,0,0
Joan Jordán,ESP,MF,Sevilla,29,1994,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jorginho,ITA,MF,Arsenal,31,1991,5.9,14,2.37,14,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Joselu,ESP,FW,Real Madrid,33,1990,3.1,5,1.60,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Luka Jović,SRB,"FW,MF",Milan,25,1997,0.4,4,11.25,4,0,0,0,0,0,1,2.81,1,0,0,0,0,0
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,24,1999,2.0,7,3.44,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Hamed Junior Traorè,CIV,MF,Napoli,23,2000,1.1,5,4.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vinicius Júnior,BRA,FW,Real Madrid,23,2000,10.0,41,4.11,22,1,9,7,2,0,6,0.60,4,0,1,1,0,0
Josip Juranović,CRO,DF,Union Berlin,27,1995,4.6,8,1.74,4,3,0,1,0,0,1,0.22,1,0,0,0,0,0
David Jurásek,CZE,"MF,DF",Benfica,22,2000,1.4,4,2.79,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Uroš Kabić,SRB,DF,Red Star,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pierre Kalulu,FRA,DF,Milan,23,2000,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daichi Kamada,JPN,MF,Lazio,26,1996,2.9,3,1.04,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dijon Kameri,AUT,MF,RB Salzburg,19,2004,0.1,2,20.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Kevin Kampl,SVN,MF,RB Leipzig,32,1990,3.1,14,4.47,10,0,2,0,1,1,3,0.96,2,0,1,0,0,0
Harry Kane,ENG,FW,Bayern Munich,30,1993,11.8,30,2.54,20,0,0,6,3,1,7,0.59,5,0,0,1,1,0
Lee Kang-in,KOR,"MF,FW",Paris S-G,22,2001,3.8,26,6.80,18,4,1,1,1,1,3,0.78,3,0,0,0,0,0
Guélor Kanga,GAB,MF,Red Star,32,1990,1.6,4,2.45,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Kings Kangwa,ZAM,MF,Red Star,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kazımcan Karataş,TUR,DF,Galatasaray,20,2003,0.8,2,2.43,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Oleksii Kashchuk,UKR,FW,Shakhtar,23,2000,0.3,1,3.46,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Aleksandar Katai,SRB,"MF,FW",Red Star,32,1991,0.9,2,2.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mandela Keita,BEL,MF,Antwerp,21,2002,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Kelsy,VEN,FW,Shakhtar,19,2004,1.5,1,0.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aljoscha Kemlein,GER,MF,Union Berlin,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gyrano Kerk,SUR,FW,Antwerp,27,1995,2.3,2,0.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rani Khedira,GER,MF,Union Berlin,29,1994,3.2,5,1.56,5,0,0,0,0,0,1,0.31,1,0,0,0,0,0
Abdukodir Khusanov,UZB,DF,Lens,19,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joshua Kimmich,GER,"MF,DF",Bayern Munich,28,1995,12.0,42,3.50,23,18,0,1,0,0,4,0.33,2,2,0,0,0,0
Jakub Kiwior,POL,DF,Arsenal,23,2000,4.2,6,1.41,4,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Simon Kjær,DEN,DF,Milan,34,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maurits Kjærgaard,DEN,"MF,FW",RB Salzburg,20,2003,2.3,5,2.18,5,0,0,0,0,0,2,0.87,2,0,0,0,0,0
Davy Klaassen,NED,"MF,FW",Inter,30,1993,0.9,2,2.43,2,0,0,0,0,0,1,1.22,1,0,0,0,0,0
Lukas Klostermann,GER,DF,RB Leipzig,27,1996,4.0,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robin Knoche,GER,DF,Union Berlin,31,1992,3.0,2,0.67,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Gregor Kobel,SUI,GK,Dortmund,25,1997,12.0,3,0.25,2,1,0,0,0,0,1,0.08,0,1,0,0,0,0
Sekou Koita,MLI,FW,RB Salzburg,23,1999,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Orkun Kökçü,TUR,MF,Benfica,22,2000,2.9,3,1.03,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Koke,ESP,MF,Atlético Madrid,31,1992,8.6,24,2.91,22,0,0,1,0,1,4,0.49,3,0,0,1,0,0
Randal Kolo Muani,FRA,"FW,MF",Paris S-G,24,1998,5.2,14,2.68,11,0,1,1,0,1,0,0.00,0,0,0,0,0,0
Karim Konaté,CIV,"FW,MF",RB Salzburg,19,2004,2.6,6,2.28,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,2.8,8,2.82,7,0,0,0,0,1,2,0.71,2,0,0,0,0,0
Ilias Kostis,GRE,FW,Atlético Madrid,20,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jules Koundé,FRA,DF,Barcelona,24,1998,8.0,10,1.25,8,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Mateo Kovačić,CRO,MF,Manchester City,29,1994,4.8,14,2.97,13,0,0,0,1,0,1,0.21,1,0,0,0,0,0
Alex Král,CZE,MF,Union Berlin,25,1998,2.8,5,1.79,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0
Jean-Philippe Krasso,CIV,"FW,MF",Red Star,26,1997,1.2,4,3.24,3,0,1,0,0,0,1,0.81,1,0,0,0,0,0
Frans Krätzig,GER,DF,Bayern Munich,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Toni Kroos,GER,MF,Real Madrid,33,1990,9.5,54,5.66,35,16,0,1,0,2,5,0.52,4,1,0,0,0,0
Rade Krunić,BIH,"MF,DF",Milan,29,1993,2.3,12,5.12,7,4,0,1,0,0,0,0.00,0,0,0,0,0,0
Dmytro Kryskiv,UKR,"MF,FW",Shakhtar,22,2000,4.3,8,1.86,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,22,2001,6.2,39,6.28,18,13,6,1,1,0,1,0.16,1,0,0,0,0,0
Khvicha Kvaratskhelia,GEO,FW,Napoli,22,2001,7.4,42,5.65,28,3,8,1,2,0,6,0.81,4,0,1,1,0,0
Gustaf Lagerbielke,SWE,DF,Celtic,23,2000,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aïssa Laïdouni,TUN,MF,Union Berlin,26,1996,3.1,7,2.28,5,0,1,0,0,1,1,0.33,0,0,0,0,0,1
Konrad Laimer,AUT,"MF,DF",Bayern Munich,26,1997,8.6,14,1.63,13,0,0,0,1,0,2,0.23,2,0,0,0,0,0
Érik Lamela,ARG,"FW,MF",Sevilla,31,1992,2.1,1,0.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Senne Lammens,BEL,GK,Antwerp,21,2002,1.0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Noa Lang,NED,FW,PSV Eindhoven,24,1999,1.8,12,6.55,7,1,3,1,0,0,0,0.00,0,0,0,0,0,0
Jordan Larsson,SWE,"FW,MF",FC Copenhagen,26,1997,1.2,3,2.60,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jamaal Lascelles,ENG,DF,Newcastle Utd,29,1993,5.0,5,1.00,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sandro Lauper,SUI,MF,Young Boys,26,1996,3.1,4,1.30,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Manuel Lazzari,ITA,DF,Lazio,29,1993,4.7,8,1.69,5,0,1,0,0,2,0,0.00,0,0,0,0,0,0
Robin Le Normand,ESP,DF,Real Sociedad,26,1996,6.4,2,0.31,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rafael Leão,POR,FW,Milan,24,1999,4.9,16,3.27,11,0,3,0,2,0,0,0.00,0,0,0,0,0,0
Diogo Leite,POR,DF,Union Berlin,24,1999,6.0,6,1.00,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stav Lemkin,ISR,DF,Shakhtar,20,2003,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christopher Lenz,GER,DF,RB Leipzig,28,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lukas Lerager,DEN,MF,FC Copenhagen,30,1993,6.0,11,1.84,9,0,1,1,0,0,2,0.33,2,0,0,0,0,0
Robert Lewandowski,POL,FW,Barcelona,34,1988,8.2,24,2.94,19,0,0,3,2,0,3,0.37,3,0,0,0,0,0
Rico Lewis,ENG,"MF,DF",Manchester City,18,2004,6.1,22,3.61,20,0,0,1,1,0,6,0.99,6,0,0,0,0,0
Matthijs de Ligt,NED,DF,Bayern Munich,23,1999,5.2,4,0.77,2,0,0,1,1,0,1,0.19,0,0,0,1,0,0
Victor Lindelöf,SWE,DF,Manchester Utd,29,1994,3.3,3,0.91,3,0,0,0,0,0,1,0.30,1,0,0,0,0,0
Jesper Lindstrøm,DEN,FW,Napoli,23,2000,0.7,2,2.81,2,0,0,0,0,0,1,1.41,1,0,0,0,0,0
Ondřej Lingr,CZE,"FW,MF",Feyenoord,24,1998,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Lino,BRA,DF,Atlético Madrid,23,1999,5.6,17,3.04,13,0,2,2,0,0,4,0.71,2,0,0,2,0,0
Valentino Livramento,ENG,"DF,FW",Newcastle Utd,20,2002,3.0,4,1.33,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Marcos Llorente,ESP,"MF,DF",Atlético Madrid,28,1995,7.2,24,3.34,20,0,3,0,1,0,3,0.42,2,0,1,0,0,0
Danny Loader,ENG,"MF,FW",Porto,22,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stanislav Lobotka,SVK,MF,Napoli,28,1994,7.5,6,0.80,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,3.6,13,3.62,7,0,3,2,1,0,0,0.00,0,0,0,0,0,0
Sean Longstaff,ENG,MF,Newcastle Utd,25,1997,3.9,5,1.27,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Rony Lopes,POR,FW,Braga,27,1995,0.0,1,30.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fermin López,ESP,MF,Barcelona,20,2003,3.1,14,4.53,10,0,2,2,0,0,1,0.32,0,0,0,1,0,0
Marcos López,PER,DF,Feyenoord,23,1999,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hirving Lozano,MEX,FW,PSV Eindhoven,28,1995,4.2,9,2.15,6,1,2,0,0,0,2,0.48,2,0,0,0,0,0
Vladimir Lučić,SRB,"DF,FW",Red Star,21,2002,2.3,12,5.27,10,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Florentino Luís,POR,MF,Benfica,23,1999,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Castello Lukeba,FRA,DF,RB Leipzig,20,2002,6.9,2,0.29,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Dodi Lukebakio,BEL,FW,Sevilla,25,1997,2.7,12,4.39,6,1,2,0,2,1,3,1.10,2,0,0,0,1,0
Valdemar Lund,DEN,DF,FC Copenhagen,20,2003,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andriy Lunin,UKR,GK,Real Madrid,24,1999,8.3,1,0.12,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabian Lustenberger,SUI,DF,Young Boys,35,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ian Maatsen,NED,DF,Dortmund,21,2002,7.0,14,2.00,6,3,0,1,2,2,0,0.00,0,0,0,0,0,0
Deiver Machado,COL,DF,Lens,29,1993,4.1,6,1.47,4,0,0,1,1,0,1,0.25,1,0,0,0,0,0
Daizen Maeda,JPN,FW,Celtic,25,1997,3.1,5,1.59,4,0,0,1,0,0,2,0.64,2,0,0,0,0,0
Gabriel Magalhães,BRA,DF,Arsenal,25,1997,10.3,4,0.40,3,0,0,0,1,0,1,0.10,1,0,0,0,0,0
Harry Maguire,ENG,DF,Manchester Utd,30,1993,3.4,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jon Magunacelaya,ESP,MF,Real Sociedad,23,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mike Maignan,FRA,GK,Milan,28,1995,5.9,6,1.02,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Kobbie Mainoo,ENG,MF,Manchester Utd,18,2005,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Donyell Malen,NED,FW,Dortmund,24,1999,5.1,10,1.97,6,0,2,2,0,0,0,0.00,0,0,0,0,0,0
Darian Males,SUI,MF,Young Boys,22,2001,1.9,7,3.77,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0
